"cell_id","original_table","row","physical_column","grid_column","span","vertical_merge","row_label","original_value","typeset_value","normalized_original_numbering","numeric_data_cell","metric","before_bold","after_bold","venue_year_added","pdf_numeric_check","tex_file","typeset_tex","verification_status","column_maximum","rank_check","emphasis_authorized_change","pdf_bold_check","pdf_font"
"T07R01C01","7","1","1","1","1","restart","Interaction and fusion","Interaction and fusion","Interaction and fusion","Interaction and fusion","False","False","True","True","","not_numeric","source/tables/table-07-interaction-gating.tex","\multirow{2}{*}{\textbf{Interaction and fusion}}","PASS_CONTENT","","","","",""
"T07R01C02","7","1","2","2","4","","Interaction and fusion","VGGSound-GZSLcls","VGGSound-GZSLcls","VGGSound-GZSLcls","False","False","True","True","","not_numeric","source/tables/table-07-interaction-gating.tex","\multicolumn{4}{c}{\textbf{VGGSound-GZSL}\textsuperscript{\textbf{\textit{cls}}}}","PASS_CONTENT","","","","",""
"T07R01C03","7","1","3","6","4","","Interaction and fusion","UCF-GZSLcls","UCF-GZSLcls","UCF-GZSLcls","False","False","True","True","","not_numeric","source/tables/table-07-interaction-gating.tex","\multicolumn{4}{c}{\textbf{UCF-GZSL}\textsuperscript{\textbf{\textit{cls}}}}","PASS_CONTENT","","","","",""
"T07R01C04","7","1","4","10","4","","Interaction and fusion","ActivityNet-GZSLcls","ActivityNet-GZSLcls","ActivityNet-GZSLcls","False","False","True","True","","not_numeric","source/tables/table-07-interaction-gating.tex","\multicolumn{4}{c}{\textbf{ActivityNet-GZSL}\textsuperscript{\textbf{\textit{cls}}}}","PASS_CONTENT","","","","",""
"T07R02C01","7","2","1","1","1","continue","","","","","False","False","False","False","","not_numeric","source/tables/table-07-interaction-gating.tex","","PASS_CONTENT","","","","",""
"T07R02C02","7","2","2","2","1","","","S","S","S","False","False","True","True","","not_numeric","source/tables/table-07-interaction-gating.tex","\textbf{\textit{S}}","PASS_CONTENT","","","","",""
"T07R02C03","7","2","3","3","1","","","U","U","U","False","False","True","True","","not_numeric","source/tables/table-07-interaction-gating.tex","\textbf{\textit{U}}","PASS_CONTENT","","","","",""
"T07R02C04","7","2","4","4","1","","","HM","HM","HM","False","False","True","True","","not_numeric","source/tables/table-07-interaction-gating.tex","\textbf{HM}","PASS_CONTENT","","","","",""
"T07R02C05","7","2","5","5","1","","","ZSL","ZSL","ZSL","False","False","True","True","","not_numeric","source/tables/table-07-interaction-gating.tex","\textbf{ZSL}","PASS_CONTENT","","","","",""
"T07R02C06","7","2","6","6","1","","","S","S","S","False","False","True","True","","not_numeric","source/tables/table-07-interaction-gating.tex","\textbf{\textit{S}}","PASS_CONTENT","","","","",""
"T07R02C07","7","2","7","7","1","","","U","U","U","False","False","True","True","","not_numeric","source/tables/table-07-interaction-gating.tex","\textbf{\textit{U}}","PASS_CONTENT","","","","",""
"T07R02C08","7","2","8","8","1","","","HM","HM","HM","False","False","True","True","","not_numeric","source/tables/table-07-interaction-gating.tex","\textbf{HM}","PASS_CONTENT","","","","",""
"T07R02C09","7","2","9","9","1","","","ZSL","ZSL","ZSL","False","False","True","True","","not_numeric","source/tables/table-07-interaction-gating.tex","\textbf{ZSL}","PASS_CONTENT","","","","",""
"T07R02C10","7","2","10","10","1","","","S","S","S","False","False","True","True","","not_numeric","source/tables/table-07-interaction-gating.tex","\textbf{\textit{S}}","PASS_CONTENT","","","","",""
"T07R02C11","7","2","11","11","1","","","U","U","U","False","False","True","True","","not_numeric","source/tables/table-07-interaction-gating.tex","\textbf{\textit{U}}","PASS_CONTENT","","","","",""
"T07R02C12","7","2","12","12","1","","","HM","HM","HM","False","False","True","True","","not_numeric","source/tables/table-07-interaction-gating.tex","\textbf{HM}","PASS_CONTENT","","","","",""
"T07R02C13","7","2","13","13","1","","","ZSL","ZSL","ZSL","False","False","True","True","","not_numeric","source/tables/table-07-interaction-gating.tex","\textbf{ZSL}","PASS_CONTENT","","","","",""
"T07R03C01","7","3","1","1","1","","Intra-modal only hcintra","Intra-modal only hcintra","Intra-modal only hcintra","Intra-modal only hcintra","False","False","False","False","","not_numeric","source/tables/table-07-interaction-gating.tex","Intra-modal only ${\boldsymbol{h}}_{c}^{\mathrm{intra}}$","PASS_CONTENT","","","","",""
"T07R03C02","7","3","2","2","1","","Intra-modal only hcintra","19.87","19.87","19.87","True","True","False","False","","PASS_EXACT_RENDERED_STRING","source/tables/table-07-interaction-gating.tex","\SGTGnum{19.87}","PASS_CONTENT","35.08","PASS","False","PASS_RENDERED_FONT","/OGRRSS+LMSans9-Regular"
"T07R03C03","7","3","3","3","1","","Intra-modal only hcintra","10.45","10.45","10.45","True","True","False","False","","PASS_EXACT_RENDERED_STRING","source/tables/table-07-interaction-gating.tex","\SGTGnum{10.45}","PASS_CONTENT","16.87","PASS","False","PASS_RENDERED_FONT","/OGRRSS+LMSans9-Regular"
"T07R03C04","7","3","4","4","1","","Intra-modal only hcintra","13.70","13.70","13.70","True","True","False","False","","PASS_EXACT_RENDERED_STRING","source/tables/table-07-interaction-gating.tex","\SGTGnum{13.70}","PASS_CONTENT","22.78","PASS","False","PASS_RENDERED_FONT","/OGRRSS+LMSans9-Regular"
"T07R03C05","7","3","5","5","1","","Intra-modal only hcintra","11.39","11.39","11.39","True","True","False","False","","PASS_EXACT_RENDERED_STRING","source/tables/table-07-interaction-gating.tex","\SGTGnum{11.39}","PASS_CONTENT","17.65","PASS","False","PASS_RENDERED_FONT","/OGRRSS+LMSans9-Regular"
"T07R03C06","7","3","6","6","1","","Intra-modal only hcintra","43.45","43.45","43.45","True","True","False","False","","PASS_EXACT_RENDERED_STRING","source/tables/table-07-interaction-gating.tex","\SGTGnum{43.45}","PASS_CONTENT","85.49","PASS","False","PASS_RENDERED_FONT","/OGRRSS+LMSans9-Regular"
"T07R03C07","7","3","7","7","1","","Intra-modal only hcintra","34.49","34.49","34.49","True","True","False","False","","PASS_EXACT_RENDERED_STRING","source/tables/table-07-interaction-gating.tex","\SGTGnum{34.49}","PASS_CONTENT","46.97","PASS","False","PASS_RENDERED_FONT","/OGRRSS+LMSans9-Regular"
"T07R03C08","7","3","8","8","1","","Intra-modal only hcintra","38.45","38.45","38.45","True","True","False","False","","PASS_EXACT_RENDERED_STRING","source/tables/table-07-interaction-gating.tex","\SGTGnum{38.45}","PASS_CONTENT","60.63","PASS","False","PASS_RENDERED_FONT","/OGRRSS+LMSans9-Regular"
"T07R03C09","7","3","9","9","1","","Intra-modal only hcintra","36.92","36.92","36.92","True","True","False","False","","PASS_EXACT_RENDERED_STRING","source/tables/table-07-interaction-gating.tex","\SGTGnum{36.92}","PASS_CONTENT","50.38","PASS","False","PASS_RENDERED_FONT","/OGRRSS+LMSans9-Regular"
"T07R03C10","7","3","10","10","1","","Intra-modal only hcintra","24.47","24.47","24.47","True","True","False","False","","PASS_EXACT_RENDERED_STRING","source/tables/table-07-interaction-gating.tex","\SGTGnum{24.47}","PASS_CONTENT","47.28","PASS","False","PASS_RENDERED_FONT","/OGRRSS+LMSans9-Regular"
"T07R03C11","7","3","11","11","1","","Intra-modal only hcintra","12.15","12.15","12.15","True","True","False","False","","PASS_EXACT_RENDERED_STRING","source/tables/table-07-interaction-gating.tex","\SGTGnum{12.15}","PASS_CONTENT","23.61","PASS","False","PASS_RENDERED_FONT","/OGRRSS+LMSans9-Regular"
"T07R03C12","7","3","12","12","1","","Intra-modal only hcintra","16.24","16.24","16.24","True","True","False","False","","PASS_EXACT_RENDERED_STRING","source/tables/table-07-interaction-gating.tex","\SGTGnum{16.24}","PASS_CONTENT","31.49","PASS","False","PASS_RENDERED_FONT","/OGRRSS+LMSans9-Regular"
"T07R03C13","7","3","13","13","1","","Intra-modal only hcintra","12.44","12.44","12.44","True","True","False","False","","PASS_EXACT_RENDERED_STRING","source/tables/table-07-interaction-gating.tex","\SGTGnum{12.44}","PASS_CONTENT","23.96","PASS","False","PASS_RENDERED_FONT","/OGRRSS+LMSans9-Regular"
"T07R04C01","7","4","1","1","1","","Inter-modal only hcinter","Inter-modal only hcinter","Inter-modal only hcinter","Inter-modal only hcinter","False","False","False","False","","not_numeric","source/tables/table-07-interaction-gating.tex","Inter-modal only ${\boldsymbol{h}}_{c}^{\mathrm{inter}}$","PASS_CONTENT","","","","",""
"T07R04C02","7","4","2","2","1","","Inter-modal only hcinter","24.03","24.03","24.03","True","True","False","False","","PASS_EXACT_RENDERED_STRING","source/tables/table-07-interaction-gating.tex","\SGTGnum{24.03}","PASS_CONTENT","35.08","PASS","False","PASS_RENDERED_FONT","/OGRRSS+LMSans9-Regular"
"T07R04C03","7","4","3","3","1","","Inter-modal only hcinter","9.63","9.63","9.63","True","True","False","False","","PASS_EXACT_RENDERED_STRING","source/tables/table-07-interaction-gating.tex","\SGTGnum{9.63}","PASS_CONTENT","16.87","PASS","False","PASS_RENDERED_FONT","/OGRRSS+LMSans9-Regular"
"T07R04C04","7","4","4","4","1","","Inter-modal only hcinter","13.75","13.75","13.75","True","True","False","False","","PASS_EXACT_RENDERED_STRING","source/tables/table-07-interaction-gating.tex","\SGTGnum{13.75}","PASS_CONTENT","22.78","PASS","False","PASS_RENDERED_FONT","/OGRRSS+LMSans9-Regular"
"T07R04C05","7","4","5","5","1","","Inter-modal only hcinter","11.56","11.56","11.56","True","True","False","False","","PASS_EXACT_RENDERED_STRING","source/tables/table-07-interaction-gating.tex","\SGTGnum{11.56}","PASS_CONTENT","17.65","PASS","False","PASS_RENDERED_FONT","/OGRRSS+LMSans9-Regular"
"T07R04C06","7","4","6","6","1","","Inter-modal only hcinter","65.83","65.83","65.83","True","True","False","False","","PASS_EXACT_RENDERED_STRING","source/tables/table-07-interaction-gating.tex","\SGTGnum{65.83}","PASS_CONTENT","85.49","PASS","False","PASS_RENDERED_FONT","/OGRRSS+LMSans9-Regular"
"T07R04C07","7","4","7","7","1","","Inter-modal only hcinter","28.25","28.25","28.25","True","True","False","False","","PASS_EXACT_RENDERED_STRING","source/tables/table-07-interaction-gating.tex","\SGTGnum{28.25}","PASS_CONTENT","46.97","PASS","False","PASS_RENDERED_FONT","/OGRRSS+LMSans9-Regular"
"T07R04C08","7","4","8","8","1","","Inter-modal only hcinter","39.53","39.53","39.53","True","True","False","False","","PASS_EXACT_RENDERED_STRING","source/tables/table-07-interaction-gating.tex","\SGTGnum{39.53}","PASS_CONTENT","60.63","PASS","False","PASS_RENDERED_FONT","/OGRRSS+LMSans9-Regular"
"T07R04C09","7","4","9","9","1","","Inter-modal only hcinter","28.63","28.63","28.63","True","True","False","False","","PASS_EXACT_RENDERED_STRING","source/tables/table-07-interaction-gating.tex","\SGTGnum{28.63}","PASS_CONTENT","50.38","PASS","False","PASS_RENDERED_FONT","/OGRRSS+LMSans9-Regular"
"T07R04C10","7","4","10","10","1","","Inter-modal only hcinter","29.72","29.72","29.72","True","True","False","False","","PASS_EXACT_RENDERED_STRING","source/tables/table-07-interaction-gating.tex","\SGTGnum{29.72}","PASS_CONTENT","47.28","PASS","False","PASS_RENDERED_FONT","/OGRRSS+LMSans9-Regular"
"T07R04C11","7","4","11","11","1","","Inter-modal only hcinter","11.62","11.62","11.62","True","True","False","False","","PASS_EXACT_RENDERED_STRING","source/tables/table-07-interaction-gating.tex","\SGTGnum{11.62}","PASS_CONTENT","23.61","PASS","False","PASS_RENDERED_FONT","/OGRRSS+LMSans9-Regular"
"T07R04C12","7","4","12","12","1","","Inter-modal only hcinter","16.71","16.71","16.71","True","True","False","False","","PASS_EXACT_RENDERED_STRING","source/tables/table-07-interaction-gating.tex","\SGTGnum{16.71}","PASS_CONTENT","31.49","PASS","False","PASS_RENDERED_FONT","/OGRRSS+LMSans9-Regular"
"T07R04C13","7","4","13","13","1","","Inter-modal only hcinter","15.82","15.82","15.82","True","True","False","False","","PASS_EXACT_RENDERED_STRING","source/tables/table-07-interaction-gating.tex","\SGTGnum{15.82}","PASS_CONTENT","23.96","PASS","False","PASS_RENDERED_FONT","/OGRRSS+LMSans9-Regular"
"T07R05C01","7","5","1","1","1","","Three-way averaging","Three-way averaging","Three-way averaging","Three-way averaging","False","False","False","False","","not_numeric","source/tables/table-07-interaction-gating.tex","Three-way averaging","PASS_CONTENT","","","","",""
"T07R05C02","7","5","2","2","1","","Three-way averaging","16.32","16.32","16.32","True","True","False","False","","PASS_EXACT_RENDERED_STRING","source/tables/table-07-interaction-gating.tex","\SGTGnum{16.32}","PASS_CONTENT","35.08","PASS","False","PASS_RENDERED_FONT","/OGRRSS+LMSans9-Regular"
"T07R05C03","7","5","3","3","1","","Three-way averaging","6.96","6.96","6.96","True","True","False","False","","PASS_EXACT_RENDERED_STRING","source/tables/table-07-interaction-gating.tex","\SGTGnum{6.96}","PASS_CONTENT","16.87","PASS","False","PASS_RENDERED_FONT","/OGRRSS+LMSans9-Regular"
"T07R05C04","7","5","4","4","1","","Three-way averaging","9.76","9.76","9.76","True","True","False","False","","PASS_EXACT_RENDERED_STRING","source/tables/table-07-interaction-gating.tex","\SGTGnum{9.76}","PASS_CONTENT","22.78","PASS","False","PASS_RENDERED_FONT","/OGRRSS+LMSans9-Regular"
"T07R05C05","7","5","5","5","1","","Three-way averaging","9.02","9.02","9.02","True","True","False","False","","PASS_EXACT_RENDERED_STRING","source/tables/table-07-interaction-gating.tex","\SGTGnum{9.02}","PASS_CONTENT","17.65","PASS","False","PASS_RENDERED_FONT","/OGRRSS+LMSans9-Regular"
"T07R05C06","7","5","6","6","1","","Three-way averaging","67.43","67.43","67.43","True","True","False","False","","PASS_EXACT_RENDERED_STRING","source/tables/table-07-interaction-gating.tex","\SGTGnum{67.43}","PASS_CONTENT","85.49","PASS","False","PASS_RENDERED_FONT","/OGRRSS+LMSans9-Regular"
"T07R05C07","7","5","7","7","1","","Three-way averaging","35.49","35.49","35.49","True","True","False","False","","PASS_EXACT_RENDERED_STRING","source/tables/table-07-interaction-gating.tex","\SGTGnum{35.49}","PASS_CONTENT","46.97","PASS","False","PASS_RENDERED_FONT","/OGRRSS+LMSans9-Regular"
"T07R05C08","7","5","8","8","1","","Three-way averaging","46.50","46.50","46.50","True","True","False","False","","PASS_EXACT_RENDERED_STRING","source/tables/table-07-interaction-gating.tex","\SGTGnum{46.50}","PASS_CONTENT","60.63","PASS","False","PASS_RENDERED_FONT","/OGRRSS+LMSans9-Regular"
"T07R05C09","7","5","9","9","1","","Three-way averaging","37.62","37.62","37.62","True","True","False","False","","PASS_EXACT_RENDERED_STRING","source/tables/table-07-interaction-gating.tex","\SGTGnum{37.62}","PASS_CONTENT","50.38","PASS","False","PASS_RENDERED_FONT","/OGRRSS+LMSans9-Regular"
"T07R05C10","7","5","10","10","1","","Three-way averaging","35.21","35.21","35.21","True","True","False","False","","PASS_EXACT_RENDERED_STRING","source/tables/table-07-interaction-gating.tex","\SGTGnum{35.21}","PASS_CONTENT","47.28","PASS","False","PASS_RENDERED_FONT","/OGRRSS+LMSans9-Regular"
"T07R05C11","7","5","11","11","1","","Three-way averaging","16.59","16.59","16.59","True","True","False","False","","PASS_EXACT_RENDERED_STRING","source/tables/table-07-interaction-gating.tex","\SGTGnum{16.59}","PASS_CONTENT","23.61","PASS","False","PASS_RENDERED_FONT","/OGRRSS+LMSans9-Regular"
"T07R05C12","7","5","12","12","1","","Three-way averaging","22.55","22.55","22.55","True","True","False","False","","PASS_EXACT_RENDERED_STRING","source/tables/table-07-interaction-gating.tex","\SGTGnum{22.55}","PASS_CONTENT","31.49","PASS","False","PASS_RENDERED_FONT","/OGRRSS+LMSans9-Regular"
"T07R05C13","7","5","13","13","1","","Three-way averaging","20.74","20.74","20.74","True","True","False","False","","PASS_EXACT_RENDERED_STRING","source/tables/table-07-interaction-gating.tex","\SGTGnum{20.74}","PASS_CONTENT","23.96","PASS","False","PASS_RENDERED_FONT","/OGRRSS+LMSans9-Regular"
"T07R06C01","7","6","1","1","1","","Full three-way gating","Full three-way gating","Full three-way gating","Full three-way gating","False","False","False","False","","not_numeric","source/tables/table-07-interaction-gating.tex","Full three-way gating","PASS_CONTENT","","","","",""
"T07R06C02","7","6","2","2","1","","Full three-way gating","35.08","35.08","35.08","True","True","True","True","","PASS_EXACT_RENDERED_STRING","source/tables/table-07-interaction-gating.tex","\textbf{\SGTGnum{35.08}}","PASS_CONTENT","35.08","PASS","False","PASS_RENDERED_FONT","/OYZRQS+LMSans10-Bold"
"T07R06C03","7","6","3","3","1","","Full three-way gating","16.87","16.87","16.87","True","True","True","True","","PASS_EXACT_RENDERED_STRING","source/tables/table-07-interaction-gating.tex","\textbf{\SGTGnum{16.87}}","PASS_CONTENT","16.87","PASS","False","PASS_RENDERED_FONT","/OYZRQS+LMSans10-Bold"
"T07R06C04","7","6","4","4","1","","Full three-way gating","22.78","22.78","22.78","True","True","True","True","","PASS_EXACT_RENDERED_STRING","source/tables/table-07-interaction-gating.tex","\textbf{\SGTGnum{22.78}}","PASS_CONTENT","22.78","PASS","False","PASS_RENDERED_FONT","/OYZRQS+LMSans10-Bold"
"T07R06C05","7","6","5","5","1","","Full three-way gating","17.65","17.65","17.65","True","True","True","True","","PASS_EXACT_RENDERED_STRING","source/tables/table-07-interaction-gating.tex","\textbf{\SGTGnum{17.65}}","PASS_CONTENT","17.65","PASS","False","PASS_RENDERED_FONT","/OYZRQS+LMSans10-Bold"
"T07R06C06","7","6","6","6","1","","Full three-way gating","85.49","85.49","85.49","True","True","True","True","","PASS_EXACT_RENDERED_STRING","source/tables/table-07-interaction-gating.tex","\textbf{\SGTGnum{85.49}}","PASS_CONTENT","85.49","PASS","False","PASS_RENDERED_FONT","/OYZRQS+LMSans10-Bold"
"T07R06C07","7","6","7","7","1","","Full three-way gating","46.97","46.97","46.97","True","True","True","True","","PASS_EXACT_RENDERED_STRING","source/tables/table-07-interaction-gating.tex","\textbf{\SGTGnum{46.97}}","PASS_CONTENT","46.97","PASS","False","PASS_RENDERED_FONT","/OYZRQS+LMSans10-Bold"
"T07R06C08","7","6","8","8","1","","Full three-way gating","60.63","60.63","60.63","True","True","True","True","","PASS_EXACT_RENDERED_STRING","source/tables/table-07-interaction-gating.tex","\textbf{\SGTGnum{60.63}}","PASS_CONTENT","60.63","PASS","False","PASS_RENDERED_FONT","/OYZRQS+LMSans10-Bold"
"T07R06C09","7","6","9","9","1","","Full three-way gating","50.38","50.38","50.38","True","True","True","True","","PASS_EXACT_RENDERED_STRING","source/tables/table-07-interaction-gating.tex","\textbf{\SGTGnum{50.38}}","PASS_CONTENT","50.38","PASS","False","PASS_RENDERED_FONT","/OYZRQS+LMSans10-Bold"
"T07R06C10","7","6","10","10","1","","Full three-way gating","47.28","47.28","47.28","True","True","True","True","","PASS_EXACT_RENDERED_STRING","source/tables/table-07-interaction-gating.tex","\textbf{\SGTGnum{47.28}}","PASS_CONTENT","47.28","PASS","False","PASS_RENDERED_FONT","/OYZRQS+LMSans10-Bold"
"T07R06C11","7","6","11","11","1","","Full three-way gating","23.61","23.61","23.61","True","True","True","True","","PASS_EXACT_RENDERED_STRING","source/tables/table-07-interaction-gating.tex","\textbf{\SGTGnum{23.61}}","PASS_CONTENT","23.61","PASS","False","PASS_RENDERED_FONT","/OYZRQS+LMSans10-Bold"
"T07R06C12","7","6","12","12","1","","Full three-way gating","31.49","31.49","31.49","True","True","True","True","","PASS_EXACT_RENDERED_STRING","source/tables/table-07-interaction-gating.tex","\textbf{\SGTGnum{31.49}}","PASS_CONTENT","31.49","PASS","False","PASS_RENDERED_FONT","/OYZRQS+LMSans10-Bold"
"T07R06C13","7","6","13","13","1","","Full three-way gating","23.96","23.96","23.96","True","True","True","True","","PASS_EXACT_RENDERED_STRING","source/tables/table-07-interaction-gating.tex","\textbf{\SGTGnum{23.96}}","PASS_CONTENT","23.96","PASS","False","PASS_RENDERED_FONT","/OYZRQS+LMSans10-Bold"
"T08R01C01","8","1","1","1","1","restart","Text encoder","Text encoder","Text encoder","Text encoder","False","False","True","True","","not_numeric","source/tables/table-08-text-encoders.tex","\multirow{2}{*}{\textbf{Text encoder}}","PASS_CONTENT","","","","",""
"T08R01C02","8","1","2","2","4","","Text encoder","VGGSound-GZSLcls","VGGSound-GZSLcls","VGGSound-GZSLcls","False","False","True","True","","not_numeric","source/tables/table-08-text-encoders.tex","\multicolumn{4}{c}{\textbf{VGGSound-GZSL}\textsuperscript{\textbf{\textit{cls}}}}","PASS_CONTENT","","","","",""
"T08R01C03","8","1","3","6","4","","Text encoder","UCF-GZSLcls","UCF-GZSLcls","UCF-GZSLcls","False","False","True","True","","not_numeric","source/tables/table-08-text-encoders.tex","\multicolumn{4}{c}{\textbf{UCF-GZSL}\textsuperscript{\textbf{\textit{cls}}}}","PASS_CONTENT","","","","",""
"T08R01C04","8","1","4","10","4","","Text encoder","ActivityNet-GZSLcls","ActivityNet-GZSLcls","ActivityNet-GZSLcls","False","False","True","True","","not_numeric","source/tables/table-08-text-encoders.tex","\multicolumn{4}{c}{\textbf{ActivityNet-GZSL}\textsuperscript{\textbf{\textit{cls}}}}","PASS_CONTENT","","","","",""
"T08R02C01","8","2","1","1","1","continue","","","","","False","False","False","False","","not_numeric","source/tables/table-08-text-encoders.tex","","PASS_CONTENT","","","","",""
"T08R02C02","8","2","2","2","1","","","S","S","S","False","False","True","True","","not_numeric","source/tables/table-08-text-encoders.tex","\textbf{\textit{S}}","PASS_CONTENT","","","","",""
"T08R02C03","8","2","3","3","1","","","U","U","U","False","False","True","True","","not_numeric","source/tables/table-08-text-encoders.tex","\textbf{\textit{U}}","PASS_CONTENT","","","","",""
"T08R02C04","8","2","4","4","1","","","HM","HM","HM","False","False","True","True","","not_numeric","source/tables/table-08-text-encoders.tex","\textbf{HM}","PASS_CONTENT","","","","",""
"T08R02C05","8","2","5","5","1","","","ZSL","ZSL","ZSL","False","False","True","True","","not_numeric","source/tables/table-08-text-encoders.tex","\textbf{ZSL}","PASS_CONTENT","","","","",""
"T08R02C06","8","2","6","6","1","","","S","S","S","False","False","True","True","","not_numeric","source/tables/table-08-text-encoders.tex","\textbf{\textit{S}}","PASS_CONTENT","","","","",""
"T08R02C07","8","2","7","7","1","","","U","U","U","False","False","True","True","","not_numeric","source/tables/table-08-text-encoders.tex","\textbf{\textit{U}}","PASS_CONTENT","","","","",""
"T08R02C08","8","2","8","8","1","","","HM","HM","HM","False","False","True","True","","not_numeric","source/tables/table-08-text-encoders.tex","\textbf{HM}","PASS_CONTENT","","","","",""
"T08R02C09","8","2","9","9","1","","","ZSL","ZSL","ZSL","False","False","True","True","","not_numeric","source/tables/table-08-text-encoders.tex","\textbf{ZSL}","PASS_CONTENT","","","","",""
"T08R02C10","8","2","10","10","1","","","S","S","S","False","False","True","True","","not_numeric","source/tables/table-08-text-encoders.tex","\textbf{\textit{S}}","PASS_CONTENT","","","","",""
"T08R02C11","8","2","11","11","1","","","U","U","U","False","False","True","True","","not_numeric","source/tables/table-08-text-encoders.tex","\textbf{\textit{U}}","PASS_CONTENT","","","","",""
"T08R02C12","8","2","12","12","1","","","HM","HM","HM","False","False","True","True","","not_numeric","source/tables/table-08-text-encoders.tex","\textbf{HM}","PASS_CONTENT","","","","",""
"T08R02C13","8","2","13","13","1","","","ZSL","ZSL","ZSL","False","False","True","True","","not_numeric","source/tables/table-08-text-encoders.tex","\textbf{ZSL}","PASS_CONTENT","","","","",""
"T08R03C01","8","3","1","1","1","","CLIP","CLIP","CLIP","CLIP","False","False","False","False","","not_numeric","source/tables/table-08-text-encoders.tex","CLIP","PASS_CONTENT","","","","",""
"T08R03C02","8","3","2","2","1","","CLIP","18.23","18.23","18.23","True","True","False","False","","PASS_EXACT_RENDERED_STRING","source/tables/table-08-text-encoders.tex","\SGTGnum{18.23}","PASS_CONTENT","35.08","PASS","False","PASS_RENDERED_FONT","/OGRRSS+LMSans9-Regular"
"T08R03C03","8","3","3","3","1","","CLIP","10.86","10.86","10.86","True","True","False","False","","PASS_EXACT_RENDERED_STRING","source/tables/table-08-text-encoders.tex","\SGTGnum{10.86}","PASS_CONTENT","16.87","PASS","False","PASS_RENDERED_FONT","/OGRRSS+LMSans9-Regular"
"T08R03C04","8","3","4","4","1","","CLIP","13.61","13.61","13.61","True","True","False","False","","PASS_EXACT_RENDERED_STRING","source/tables/table-08-text-encoders.tex","\SGTGnum{13.61}","PASS_CONTENT","22.78","PASS","False","PASS_RENDERED_FONT","/OGRRSS+LMSans9-Regular"
"T08R03C05","8","3","5","5","1","","CLIP","12.02","12.02","12.02","True","True","False","False","","PASS_EXACT_RENDERED_STRING","source/tables/table-08-text-encoders.tex","\SGTGnum{12.02}","PASS_CONTENT","17.65","PASS","False","PASS_RENDERED_FONT","/OGRRSS+LMSans9-Regular"
"T08R03C06","8","3","6","6","1","","CLIP","64.03","64.03","64.03","True","True","False","False","","PASS_EXACT_RENDERED_STRING","source/tables/table-08-text-encoders.tex","\SGTGnum{64.03}","PASS_CONTENT","85.49","PASS","False","PASS_RENDERED_FONT","/OGRRSS+LMSans9-Regular"
"T08R03C07","8","3","7","7","1","","CLIP","33.79","33.79","33.79","True","True","False","False","","PASS_EXACT_RENDERED_STRING","source/tables/table-08-text-encoders.tex","\SGTGnum{33.79}","PASS_CONTENT","46.97","PASS","False","PASS_RENDERED_FONT","/OGRRSS+LMSans9-Regular"
"T08R03C08","8","3","8","8","1","","CLIP","44.24","44.24","44.24","True","True","False","False","","PASS_EXACT_RENDERED_STRING","source/tables/table-08-text-encoders.tex","\SGTGnum{44.24}","PASS_CONTENT","60.63","PASS","False","PASS_RENDERED_FONT","/OGRRSS+LMSans9-Regular"
"T08R03C09","8","3","9","9","1","","CLIP","39.53","39.53","39.53","True","True","False","False","","PASS_EXACT_RENDERED_STRING","source/tables/table-08-text-encoders.tex","\SGTGnum{39.53}","PASS_CONTENT","50.38","PASS","False","PASS_RENDERED_FONT","/OGRRSS+LMSans9-Regular"
"T08R03C10","8","3","10","10","1","","CLIP","38.66","38.66","38.66","True","True","False","False","","PASS_EXACT_RENDERED_STRING","source/tables/table-08-text-encoders.tex","\SGTGnum{38.66}","PASS_CONTENT","47.28","PASS","False","PASS_RENDERED_FONT","/OGRRSS+LMSans9-Regular"
"T08R03C11","8","3","11","11","1","","CLIP","13.50","13.50","13.50","True","True","False","False","","PASS_EXACT_RENDERED_STRING","source/tables/table-08-text-encoders.tex","\SGTGnum{13.50}","PASS_CONTENT","23.61","PASS","False","PASS_RENDERED_FONT","/OGRRSS+LMSans9-Regular"
"T08R03C12","8","3","12","12","1","","CLIP","20.01","20.01","20.01","True","True","False","False","","PASS_EXACT_RENDERED_STRING","source/tables/table-08-text-encoders.tex","\SGTGnum{20.01}","PASS_CONTENT","31.49","PASS","False","PASS_RENDERED_FONT","/OGRRSS+LMSans9-Regular"
"T08R03C13","8","3","13","13","1","","CLIP","16.51","16.51","16.51","True","True","False","False","","PASS_EXACT_RENDERED_STRING","source/tables/table-08-text-encoders.tex","\SGTGnum{16.51}","PASS_CONTENT","23.96","PASS","False","PASS_RENDERED_FONT","/OGRRSS+LMSans9-Regular"
"T08R04C01","8","4","1","1","1","","CLAP","CLAP","CLAP","CLAP","False","False","False","False","","not_numeric","source/tables/table-08-text-encoders.tex","CLAP","PASS_CONTENT","","","","",""
"T08R04C02","8","4","2","2","1","","CLAP","25.54","25.54","25.54","True","True","False","False","","PASS_EXACT_RENDERED_STRING","source/tables/table-08-text-encoders.tex","\SGTGnum{25.54}","PASS_CONTENT","35.08","PASS","False","PASS_RENDERED_FONT","/OGRRSS+LMSans9-Regular"
"T08R04C03","8","4","3","3","1","","CLAP","11.22","11.22","11.22","True","True","False","False","","PASS_EXACT_RENDERED_STRING","source/tables/table-08-text-encoders.tex","\SGTGnum{11.22}","PASS_CONTENT","16.87","PASS","False","PASS_RENDERED_FONT","/OGRRSS+LMSans9-Regular"
